,SchoolYear,OrganizationLevel,organizationid,OrganizationName,County,ESDName,ESDOrganizationId,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationId,TotalTeacherCount,TotalStudentCount,StudentToTeacherRatio,AverageClassSize,Program,ProgramFormalName,ProgramTeacherCount,ProgramTeacherPercent,ProgramFTE,CertificateType,CertificateTypeCount,CertificateTypePercent,LimitedCertificateType,LimitedCertificateCount,LimitedCertificatePercent,IsEEValidated,DataAsOf
4377,2017-2018,School,101200,Wildwood Elementary School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,3583.0,Wildwood Elementary School,101200.0,33.0,589.0,17.84848,27.0,ALL,,,,,All,,,,,,1,15:22.7
4378,2017-2018,School,101201,Thomas Jefferson High School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,3584.0,Thomas Jefferson High School,101201.0,81.0,1703.0,21.02469,23.0,ALL,,,,,All,,,,,,1,15:22.7
4379,2017-2018,School,101202,Nautilus K-8 School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,3625.0,Nautilus K-8 School,101202.0,34.0,544.0,16.0,25.0,ALL,,,,,All,,,,,,1,15:22.7
4380,2017-2018,School,101203,Sacajawea Middle School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,3626.0,Sacajawea Middle School,101203.0,44.0,790.0,17.95455,29.0,ALL,,,,,All,,,,,,1,15:22.7
4381,2017-2018,School,101204,Mark Twain Elementary School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,3627.0,Mark Twain Elementary School,101204.0,37.0,537.0,14.51351,27.0,ALL,,,,,All,,,,,,1,15:22.7
4382,2017-2018,School,101205,Twin Lakes Elementary School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,3628.0,Twin Lakes Elementary School,101205.0,25.0,354.0,14.16,24.0,ALL,,,,,All,,,,,,1,15:22.7
4383,2017-2018,School,101207,Brigadoon Elementary School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,3700.0,Brigadoon Elementary School,101207.0,23.0,373.0,16.217389999999998,21.0,ALL,,,,,All,,,,,,1,15:22.7
4384,2017-2018,School,101208,Kilo Middle School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,3701.0,Kilo Middle School,101208.0,43.0,604.0,14.046510000000001,26.0,ALL,,,,,All,,,,,,1,15:22.7
4385,2017-2018,School,101209,Lake Dolloff Elementary School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,3738.0,Lake Dolloff Elementary School,101209.0,31.0,488.0,15.74194,25.0,ALL,,,,,All,,,,,,1,15:22.7
4386,2017-2018,School,101210,Decatur High School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,3766.0,Decatur High School,101210.0,71.0,1406.0,19.80282,22.0,ALL,,,,,All,,,,,,1,15:22.7
4387,2017-2018,School,101212,Illahee Middle School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,3898.0,Illahee Middle School,101212.0,47.0,809.0,17.212770000000003,25.0,ALL,,,,,All,,,,,,1,15:22.7
4388,2017-2018,School,101218,Silver Lake Elementary School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,4343.0,Silver Lake Elementary School,101218.0,27.0,428.0,15.85185,24.0,ALL,,,,,All,,,,,,1,15:22.7
4389,2017-2018,School,101219,Sherwood Forest Elementary School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,4374.0,Sherwood Forest Elementary School,101219.0,28.0,452.0,16.14286,20.0,ALL,,,,,All,,,,,,1,15:22.7
4390,2017-2018,School,101221,Rainier View Elementary School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,4422.0,Rainier View Elementary School,101221.0,32.0,523.0,16.34375,25.0,ALL,,,,,All,,,,,,1,15:22.7
4391,2017-2018,School,101222,Green Gables Elementary School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,4426.0,Green Gables Elementary School,101222.0,23.0,393.0,17.08696,24.0,ALL,,,,,All,,,,,,1,15:22.7
4392,2017-2018,School,101224,Enterprise Elementary School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,4470.0,Enterprise Elementary School,101224.0,26.0,439.0,16.88462,23.0,ALL,,,,,All,,,,,,1,15:22.7
4393,2017-2018,School,101225,Meredith Hill Elementary School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,4480.0,Meredith Hill Elementary School,101225.0,29.0,473.0,16.31034,23.0,ALL,,,,,All,,,,,,1,15:22.7
4394,2017-2018,School,101226,Todd Beamer High School,King,Puget Sound Educational Service District 121,100006.0,17210.0,Federal Way School District,100086.0,4570.0,Todd Beamer High School,101226.0,80.0,1611.0,20.1375,24.0,ALL,,,,,All,,,,,,1,15:22.7
4395,2017-2018,School,101228,Special Ed School,King,Puget Sound Educational Service District 121,100006.0,17216.0,Enumclaw School District,100080.0,1523.0,Special Ed School,101228.0,1.0,34.0,34.0,,ALL,,,,,All,,,,,,1,15:22.7
4396,2017-2018,School,101229,Byron Kibler Elementary School,King,Puget Sound Educational Service District 121,100006.0,17216.0,Enumclaw School District,100080.0,2980.0,Byron Kibler Elementary School,101229.0,26.0,451.0,17.34615,22.0,ALL,,,,,All,,,,,,1,15:22.7
4397,2017-2018,School,101231,Enumclaw Sr High School,King,Puget Sound Educational Service District 121,100006.0,17216.0,Enumclaw School District,100080.0,3330.0,Enumclaw Sr High School,101231.0,68.0,1311.0,19.279410000000002,16.0,ALL,,,,,All,,,,,,1,15:22.7
4398,2017-2018,School,101232,Black Diamond Elementary,King,Puget Sound Educational Service District 121,100006.0,17216.0,Enumclaw School District,100080.0,3430.0,Black Diamond Elementary,101232.0,18.0,290.0,16.11111,23.0,ALL,,,,,All,,,,,,1,15:22.7
4399,2017-2018,School,101233,Westwood Elementary School,King,Puget Sound Educational Service District 121,100006.0,17216.0,Enumclaw School District,100080.0,3585.0,Westwood Elementary School,101233.0,26.0,342.0,13.15385,22.0,ALL,,,,,All,,,,,,1,15:22.7
4400,2017-2018,School,101234,Southwood Elementary School,King,Puget Sound Educational Service District 121,100006.0,17216.0,Enumclaw School District,100080.0,3739.0,Southwood Elementary School,101234.0,22.0,300.0,13.63636,23.0,ALL,,,,,All,,,,,,1,15:22.7
4401,2017-2018,School,101236,Enumclaw Middle School,King,Puget Sound Educational Service District 121,100006.0,17216.0,Enumclaw School District,100080.0,4210.0,Enumclaw Middle School,101236.0,29.0,474.0,16.344829999999998,23.0,ALL,,,,,All,,,,,,1,15:22.7
4402,2017-2018,School,101237,Sunrise Elementary,King,Puget Sound Educational Service District 121,100006.0,17216.0,Enumclaw School District,100080.0,4289.0,Sunrise Elementary,101237.0,27.0,413.0,15.2963,23.0,ALL,,,,,All,,,,,,1,15:22.7
4403,2017-2018,School,101238,Thunder Mountain Middle School,King,Puget Sound Educational Service District 121,100006.0,17216.0,Enumclaw School District,100080.0,4550.0,Thunder Mountain Middle School,101238.0,24.0,459.0,19.125,21.0,ALL,,,,,All,,,,,,1,15:22.7
4404,2017-2018,School,101242,Lakeridge Elementary School,King,Puget Sound Educational Service District 121,100006.0,17400.0,Mercer Island School District,100146.0,2981.0,Lakeridge Elementary School,101242.0,31.0,471.0,15.19355,24.0,ALL,,,,,All,,,,,,1,15:22.7
4405,2017-2018,School,101243,Mercer Island High School,King,Puget Sound Educational Service District 121,100006.0,17400.0,Mercer Island School District,100146.0,3029.0,Mercer Island High School,101243.0,116.0,1525.0,13.14655,16.0,ALL,,,,,All,,,,,,1,15:22.7
4406,2017-2018,School,101244,Island Park Elementary,King,Puget Sound Educational Service District 121,100006.0,17400.0,Mercer Island School District,100146.0,3162.0,Island Park Elementary,101244.0,33.0,420.0,12.727269999999999,22.0,ALL,,,,,All,,,,,,1,15:22.7
4407,2017-2018,School,101245,Islander Middle School,King,Puget Sound Educational Service District 121,100006.0,17400.0,Mercer Island School District,100146.0,3219.0,Islander Middle School,101245.0,68.0,1146.0,16.85294,21.0,ALL,,,,,All,,,,,,1,15:22.7
4408,2017-2018,School,101248,West Mercer Elementary,King,Puget Sound Educational Service District 121,100006.0,17400.0,Mercer Island School District,100146.0,3433.0,West Mercer Elementary,101248.0,34.0,515.0,15.14706,22.0,ALL,,,,,All,,,,,,1,15:22.7
4409,2017-2018,School,101251,CHOICE Academy,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,1539.0,CHOICE Academy,101251.0,10.0,164.0,16.4,20.0,ALL,,,,,All,,,,,,1,15:22.7
4410,2017-2018,School,101254,Mount View Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2144.0,Mount View Elementary,101254.0,38.0,666.0,17.526320000000002,24.0,ALL,,,,,All,,,,,,1,15:22.7
4411,2017-2018,School,101255,Puget Sound Skills Center,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2270.0,Puget Sound Skills Center,101255.0,28.0,,,28.0,ALL,,,,,All,,,,,,1,15:22.7
4412,2017-2018,School,101256,Highline High School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2325.0,Highline High School,101256.0,62.0,1197.0,19.30645,26.0,ALL,,,,,All,,,,,,1,15:22.7
4413,2017-2018,School,101257,Des Moines Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2418.0,Des Moines Elementary,101257.0,25.0,395.0,15.8,25.0,ALL,,,,,All,,,,,,1,15:22.7
4414,2017-2018,School,101260,White Center Heights Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2639.0,White Center Heights Elementary,101260.0,42.0,615.0,14.64286,28.0,ALL,,,,,All,,,,,,1,15:22.7
4415,2017-2018,School,101261,Hazel Valley Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2699.0,Hazel Valley Elementary,101261.0,43.0,689.0,16.02326,24.0,ALL,,,,,All,,,,,,1,15:22.7
4416,2017-2018,School,101262,McMicken Heights Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2734.0,McMicken Heights Elementary,101262.0,37.0,583.0,15.75676,26.0,ALL,,,,,All,,,,,,1,15:22.7
4417,2017-2018,School,101265,Beverly Park Elem at Glendale,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2765.0,Beverly Park Elem at Glendale,101265.0,30.0,437.0,14.566670000000002,27.0,ALL,,,,,All,,,,,,1,15:22.7
4418,2017-2018,School,101266,Shorewood Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2842.0,Shorewood Elementary,101266.0,34.0,626.0,18.41176,25.0,ALL,,,,,All,,,,,,1,15:22.7
4419,2017-2018,School,101268,Gregory Heights Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2844.0,Gregory Heights Elementary,101268.0,36.0,656.0,18.22222,28.0,ALL,,,,,All,,,,,,1,15:22.7
4420,2017-2018,School,101270,Cedarhurst Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2926.0,Cedarhurst Elementary,101270.0,36.0,608.0,16.88889,25.0,ALL,,,,,All,,,,,,1,15:22.7
4421,2017-2018,School,101271,Sylvester Middle School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2927.0,Sylvester Middle School,101271.0,45.0,660.0,14.666670000000002,23.0,ALL,,,,,All,,,,,,1,15:22.7
4422,2017-2018,School,101272,Bow Lake Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2982.0,Bow Lake Elementary,101272.0,47.0,720.0,15.31915,28.0,ALL,,,,,All,,,,,,1,15:22.7
4423,2017-2018,School,101273,North Hill Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2983.0,North Hill Elementary,101273.0,35.0,605.0,17.28571,25.0,ALL,,,,,All,,,,,,1,15:22.7
4424,2017-2018,School,101274,Midway Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,2984.0,Midway Elementary,101274.0,37.0,693.0,18.72973,27.0,ALL,,,,,All,,,,,,1,15:22.7
4425,2017-2018,School,101278,Southern Heights Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3032.0,Southern Heights Elementary,101278.0,21.0,300.0,14.28571,22.0,ALL,,,,,All,,,,,,1,15:22.7
4426,2017-2018,School,101280,Marvista Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3097.0,Marvista Elementary,101280.0,35.0,612.0,17.48571,24.0,ALL,,,,,All,,,,,,1,15:22.7
4427,2017-2018,School,101281,Chinook Middle School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3098.0,Chinook Middle School,101281.0,40.0,560.0,14.0,27.0,ALL,,,,,All,,,,,,1,15:22.7
4428,2017-2018,School,101282,Evergreen High School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3099.0,Evergreen High School,101282.0,63.0,1008.0,16.0,26.0,ALL,,,,,All,,,,,,1,15:22.7
4429,2017-2018,School,101283,Cascade Middle School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3163.0,Cascade Middle School,101283.0,37.0,544.0,14.7027,25.0,ALL,,,,,All,,,,,,1,15:22.7
4430,2017-2018,School,101285,Hilltop Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3165.0,Hilltop Elementary,101285.0,34.0,631.0,18.55882,27.0,ALL,,,,,All,,,,,,1,15:22.7
4431,2017-2018,School,101290,Madrona Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3278.0,Madrona Elementary,101290.0,39.0,670.0,17.179489999999998,27.0,ALL,,,,,All,,,,,,1,15:22.7
4432,2017-2018,School,101291,Mount Rainier High School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3279.0,Mount Rainier High School,101291.0,79.0,1630.0,20.63291,27.0,ALL,,,,,All,,,,,,1,15:22.7
4433,2017-2018,School,101292,Pacific Middle School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3333.0,Pacific Middle School,101292.0,37.0,628.0,16.97297,25.0,ALL,,,,,All,,,,,,1,15:22.7
4434,2017-2018,School,101294,Parkside Elementary,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3335.0,Parkside Elementary,101294.0,33.0,642.0,19.45455,28.0,ALL,,,,,All,,,,,,1,15:22.7
4435,2017-2018,School,101296,Seahurst Elementary School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3382.0,Seahurst Elementary School,101296.0,35.0,538.0,15.371429999999998,24.0,ALL,,,,,All,,,,,,1,15:22.7
4436,2017-2018,School,101297,Tyee High School,King,Puget Sound Educational Service District 121,100006.0,17401.0,Highline School District,100105.0,3483.0,Tyee High School,101297.0,63.0,1018.0,16.15873,23.0,ALL,,,,,All,,,,,,1,15:22.7
4437,2017-2018,School,101307,Family Link,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,1822.0,Family Link,101307.0,2.0,57.0,28.5,2.0,ALL,,,,,All,,,,,,1,15:22.7
4438,2017-2018,School,101309,Vashon Island High School,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,2419.0,Vashon Island High School,101309.0,39.0,544.0,13.948720000000002,15.0,ALL,,,,,All,,,,,,1,15:22.7
4439,2017-2018,School,101312,McMurray Middle School,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,3667.0,McMurray Middle School,101312.0,27.0,381.0,14.11111,18.0,ALL,,,,,All,,,,,,1,15:22.7
4440,2017-2018,School,101313,Chautauqua Elementary,King,Puget Sound Educational Service District 121,100006.0,17402.0,Vashon Island School District,100279.0,4468.0,Chautauqua Elementary,101313.0,42.0,586.0,13.952379999999998,22.0,ALL,,,,,All,,,,,,1,15:22.7
4441,2017-2018,School,101317,Griffin Home,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,1534.0,Griffin Home,101317.0,1.0,3.0,3.0,3.0,ALL,,,,,All,,,,,,1,15:22.7
4442,2017-2018,School,101319,Out Of District Facility,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,1648.0,Out Of District Facility,101319.0,0.0,,,,ALL,,,,,All,,,,,,0,15:22.7
4443,2017-2018,School,101322,H.O.M.E. Program,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,1784.0,H.O.M.E. Program,101322.0,7.0,131.0,18.71429,5.0,ALL,,,,,All,,,,,,1,15:22.7
4444,2017-2018,School,101325,Bryn Mawr Elementary School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2439.0,Bryn Mawr Elementary School,101325.0,32.0,463.0,14.46875,22.0,ALL,,,,,All,,,,,,1,15:22.7
4445,2017-2018,School,101326,Renton Senior High School,King,Puget Sound Educational Service District 121,100006.0,17403.0,Renton School District,100216.0,2475.0,Renton Senior High School,101326.0,66.0,1330.0,20.15152,20.0,ALL,,,,,All,,,,,,1,15:22.7
