,SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationID,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationid,CurrentSchoolType,StudentGroupType,StudentGroup,GradeLevel,Test Administration (group),TestAdministration,TestSubject,Suppression,Count of Students Expected to Test,CountMetStandard,Count of students expected to test including previously passed,PercentMetStandard,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentMetTestedOnly,Percent No Score,DataAsOf
300773,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,3856.0,Community School,101547.0,A,All,All Students,4,SBAC,SBAC,Math,<10%,,,,<10%,,,,,,,02/09/2022 12:00:00 AM
300775,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,3856.0,Community School,101547.0,A,All,All Students,5,SBAC,SBAC,ELA,<10%,,,,<10%,,,,,,,02/09/2022 12:00:00 AM
300776,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,3856.0,Community School,101547.0,A,All,All Students,5,SBAC,SBAC,Math,<10%,,,,<10%,,,,,,,02/09/2022 12:00:00 AM
300779,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,3856.0,Community School,101547.0,A,All,All Students,All Grades,SBAC,SBAC,ELA,<7%,,,,<7%,,,,,,,02/09/2022 12:00:00 AM
300780,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,3856.0,Community School,101547.0,A,All,All Students,All Grades,SBAC,SBAC,Math,<7%,,,,<7%,,,,,,,02/09/2022 12:00:00 AM
300991,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1649.0,Contractual Schools,101513.0,A,All,All Students,4,SBAC,SBAC,ELA,N<10,,,,Suppressed: N<10,,,,,,,02/09/2022 12:00:00 AM
300992,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1649.0,Contractual Schools,101513.0,A,All,All Students,4,SBAC,SBAC,Math,N<10,,,,Suppressed: N<10,,,,,,,02/09/2022 12:00:00 AM
300993,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1649.0,Contractual Schools,101513.0,A,All,All Students,6,SBAC,SBAC,ELA,N<10,,,,Suppressed: N<10,,,,,,,02/09/2022 12:00:00 AM
300994,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1649.0,Contractual Schools,101513.0,A,All,All Students,6,SBAC,SBAC,Math,N<10,,,,Suppressed: N<10,,,,,,,02/09/2022 12:00:00 AM
300995,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1649.0,Contractual Schools,101513.0,A,All,All Students,7,SBAC,SBAC,ELA,N<10,,,,Suppressed: N<10,,,,,,,02/09/2022 12:00:00 AM
300996,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1649.0,Contractual Schools,101513.0,A,All,All Students,7,SBAC,SBAC,Math,N<10,,,,Suppressed: N<10,,,,,,,02/09/2022 12:00:00 AM
300997,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1649.0,Contractual Schools,101513.0,A,All,All Students,8,SBAC,SBAC,ELA,N<10,,,,Suppressed: N<10,,,,,,,02/09/2022 12:00:00 AM
300998,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1649.0,Contractual Schools,101513.0,A,All,All Students,8,SBAC,SBAC,Math,N<10,,,,Suppressed: N<10,,,,,,,02/09/2022 12:00:00 AM
301000,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1649.0,Contractual Schools,101513.0,A,All,All Students,10,SBAC,SBAC,ELA,N<10,,,,Suppressed: N<10,,,,,,,02/09/2022 12:00:00 AM
301001,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1649.0,Contractual Schools,101513.0,A,All,All Students,10,SBAC,SBAC,Math,N<10,,,,Suppressed: N<10,,,,,,,02/09/2022 12:00:00 AM
301003,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1649.0,Contractual Schools,101513.0,A,All,All Students,All Grades,SBAC,SBAC,ELA,None,19.0,5.0,19.0,26.3%,0.1578947368421,0.1052631578947,0.2105263157894,0.05263157894730000,0.5,0.4736842105263,02/09/2022 12:00:00 AM
301004,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1649.0,Contractual Schools,101513.0,A,All,All Students,All Grades,SBAC,SBAC,Math,None,19.0,3.0,19.0,15.8%,0.2105263157894,0.1052631578947,0.1052631578947,0.05263157894730000,0.33333333333330000,0.5263157894736000,02/09/2022 12:00:00 AM
301190,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1658.0,Discovery Community  School,101514.0,A,All,All Students,3,SBAC,SBAC,ELA,Cross Organization - N<10,,,,84.6%,0.0,0.1538461538461,0.3076923076923,0.5384615384615,0.8461538461538000,0.0,02/09/2022 12:00:00 AM
301191,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1658.0,Discovery Community  School,101514.0,A,All,All Students,3,SBAC,SBAC,Math,>90%,,,,>90%,,,,,,,02/09/2022 12:00:00 AM
301192,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1658.0,Discovery Community  School,101514.0,A,All,All Students,4,SBAC,SBAC,ELA,>90%,,,,>90%,,,,,,,02/09/2022 12:00:00 AM
301193,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1658.0,Discovery Community  School,101514.0,A,All,All Students,4,SBAC,SBAC,Math,>90%,,,,>90%,,,,,,,02/09/2022 12:00:00 AM
301195,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1658.0,Discovery Community  School,101514.0,A,All,All Students,5,SBAC,SBAC,ELA,>90%,,,,>90%,,,,,,,02/09/2022 12:00:00 AM
301196,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1658.0,Discovery Community  School,101514.0,A,All,All Students,5,SBAC,SBAC,Math,>90%,,,,>90%,,,,,,,02/09/2022 12:00:00 AM
301199,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1658.0,Discovery Community  School,101514.0,A,All,All Students,All Grades,SBAC,SBAC,ELA,None,36.0,33.0,36.0,91.7%,0.0,0.08333333333330000,0.3055555555555,0.6111111111111,0.9166666666666000,0.0,02/09/2022 12:00:00 AM
301200,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,1658.0,Discovery Community  School,101514.0,A,All,All Students,All Grades,SBAC,SBAC,Math,>92%,,,,>92%,,,,,,,02/09/2022 12:00:00 AM
301390,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,4439.0,Eastlake High School,101565.0,P,All,All Students,8,SBAC,SBAC,ELA,N<10,,,,Suppressed: N<10,,,,,,,02/09/2022 12:00:00 AM
301391,2017-18,School,King,Puget Sound Educational Service District 121,100006.0,17414.0,Lake Washington School District,100127.0,4439.0,Eastlake High School,101565.0,P,All,All Students,8,SBAC,SBAC,Math,N<10,,,,Suppressed: N<10,,,,,,,02/09/2022 12:00:00 AM
